571,Potti Sreeramulu Telugu University,Hyderabad,4icu.org/reviews/7374.htm
747,Sri Konda Laxman Telangana State Horticultural University,Hyderabad,4icu.org/reviews/17787.htm
294,Manipur University,Imphal,4icu.org/reviews/2070.htm
557,"National Institute of Technology, Manipur",Imphal,4icu.org/reviews/15643.htm
566,Central Agricultural University,Imphal,4icu.org/reviews/12135.htm
735,"Indian Institute of Information Technology, Manipur",Imphal,4icu.org/reviews/16013.htm
736,Manipur Technical University,Imphal,4icu.org/reviews/17779.htm
766,National Sports University,Imphal,4icu.org/reviews/18704.htm
870,Manipur University of Culture,Imphal,4icu.org/reviews/17780.htm
100,Devi Ahilya Vishwavidyalaya,Indore,4icu.org/reviews/2007.htm
172,Indian Institute of Technology Indore,Indore,4icu.org/reviews/14967.htm
405,Sage University,Indore,4icu.org/reviews/18405.htm
613,Medi-Caps University,Indore,4icu.org/reviews/17840.htm
729,Symbiosis University of Applied Sciences,Indore,4icu.org/reviews/17843.htm
753,Shri Vaishnav Vidyapeeth Vishwavidyalaya,Indore,4icu.org/reviews/17842.htm
765,Dr. B.R. Ambedkar University of Social Sciences,Indore,4icu.org/reviews/17774.htm
797,Oriental University,Indore,4icu.org/reviews/16071.htm
817,Dr. A.P.J Abdul Kalam University,Indore,4icu.org/reviews/17835.htm
878,Malwanchal University,Indore,4icu.org/reviews/17838.htm
333,North Eastern Regional Institute of Science and Technology,Itanagar,4icu.org/reviews/12088.htm
380,Rajiv Gandhi University,Itanagar,4icu.org/reviews/12089.htm
546,Himalayan University,Itanagar,4icu.org/reviews/17798.htm
862,Arunodaya University,Itanagar,4icu.org/reviews/17762.htm
240,Rani Durgavati Vishwavidyalaya,Jabalpur,4icu.org/reviews/7359.htm
355,Jawaharlal Nehru Krishi Vishwavidyalaya,Jabalpur,4icu.org/reviews/12125.htm
363,"PDPM Indian Institute of Information Technology, Design and Manufacturing",Jabalpur,4icu.org/reviews/13186.htm
643,Nanaji Deshmukh Veterinary Science University,Jabalpur,4icu.org/reviews/14417.htm
62,University of Rajasthan,Jaipur,4icu.org/reviews/2142.htm
119,"Malaviya National Institute of Technology, Jaipur",Jaipur,4icu.org/reviews/7341.htm
233,The LNM Institute of Information Technology,Jaipur,4icu.org/reviews/12148.htm
236,Jaipur National University,Jaipur,4icu.org/reviews/14367.htm
260,Suresh Gyan Vihar University,Jaipur,4icu.org/reviews/14377.htm
304,Poornima University,Jaipur,4icu.org/reviews/16078.htm
322,JECRC University,Jaipur,4icu.org/reviews/16036.htm
358,JK Lakshmipat University,Jaipur,4icu.org/reviews/16038.htm
366,NIMS University,Jaipur,4icu.org/reviews/14372.htm
373,The IIS University,Jaipur,4icu.org/reviews/15685.htm
381,Rajasthan University of Health Sciences,Jaipur,4icu.org/reviews/12170.htm
493,IIHMR University,Jaipur,4icu.org/reviews/17866.htm
533,Bhartiya Skill Development University,Jaipur,4icu.org/reviews/17863.htm
563,Jagannath University,Jaipur,4icu.org/reviews/14366.htm
572,Vivekananda Global University,Jaipur,4icu.org/reviews/16131.htm
592,Mahatma Gandhi University of Medical Sciences and Technology,Jaipur,4icu.org/reviews/16062.htm
615,Jayoti Vidyapeeth Women's University,Jaipur,4icu.org/reviews/14369.htm
619,Jagadguru Ramanandacharya Rajasthan Sanskrit University,Jaipur,4icu.org/reviews/12144.htm
648,Mahatma Jyoti Rao Phoole University,Jaipur,4icu.org/reviews/14370.htm
715,University of Technology,Jaipur,4icu.org/reviews/17873.htm
746,"ICFAI University, Jaipur",Jaipur,4icu.org/reviews/17865.htm
792,Apex University,Jaipur,4icu.org/reviews/18736.htm
835,Pratap University,Jaipur,4icu.org/reviews/16079.htm
848,Haridev Joshi University of Journalism and Mass Communication,Jaipur,4icu.org/reviews/15999.htm
122,Dr. B R Ambedkar National Institute of Technology Jalandhar,Jalandhar,4icu.org/reviews/12141.htm
491,DAV University,Jalandhar,4icu.org/reviews/17858.htm
847,Sant Baba Bhag Singh University,Jalandhar,4icu.org/reviews/17861.htm
138,Kavayitri Bahinabai Chaudhari North Maharashtra University,Jalgaon ...,4icu.org/reviews/2090.htm
238,University of Jammu,Jammu,4icu.org/reviews/2132.htm
418,Central University of Jammu,Jammu,4icu.org/reviews/15654.htm
517,Sher-e-Kashmir University of Agricultural Sciences and Technology of Jammu,Jammu,4icu.org/reviews/16102.htm
627,Cluster University of Jammu,Jammu,4icu.org/reviews/17769.htm
408,Gujarat Ayurved University,Jamnagar,4icu.org/reviews/2019.htm
250,"National Institute of Technology, Jamshedpur",Jamshedpur,4icu.org/reviews/12118.htm
234,Veer Bahadur Singh Purvanchal University,Jaunpur,4icu.org/reviews/12162.htm
800,Jagan Nath University,Jhajjar,4icu.org/reviews/16033.htm
272,Bundelkhand University,Jhansi,4icu.org/reviews/2001.htm
593,Rani Lakshmi Bai Central Agricultural University,Jhansi,4icu.org/reviews/17765.htm
352,Singhania University,Jhunjhunu,4icu.org/reviews/14376.htm
777,Shri Jagdishprasad Jhabrmal Tibrewala University,Jhunjhunu,4icu.org/reviews/14374.htm
471,Chaudhary Ranbir Singh University,Jind,4icu.org/reviews/15980.htm
146,Indian Institute of Technology Jodhpur,Jodhpur,4icu.org/reviews/14969.htm
153,All India Institute of Medical Sciences Jodhpur,Jodhpur,4icu.org/reviews/15957.htm
191,"National Law University, Jodhpur",Jodhpur,4icu.org/reviews/7355.htm
467,Jai Narain Vyas University,Jodhpur,4icu.org/reviews/7332.htm
675,"Sardar Patel University of Police, Security and Criminal Justice",Jodhpur,4icu.org/reviews/16096.htm
768,Jodhpur National University,Jodhpur,4icu.org/reviews/14368.htm
873,"Maulana Azad University, Jodhpur",Jodhpur,4icu.org/reviews/16064.htm
Un,Dr. Sarvepalli Radhakrishnan Rajasthan Ayurved University,Jodhpur,4icu.org/reviews/12143.htm
866,CMJ University,Jorabat,4icu.org/reviews/17853.htm
703,EIILM University,Jorethang,4icu.org/reviews/14379.htm
207,Assam Agricultural University,Jorhat,4icu.org/reviews/1987.htm
449,Kaziranga University,Jorhat,4icu.org/reviews/16048.htm
822,Assam Women's University,Jorhat,4icu.org/reviews/15658.htm
317,Junagadh Agricultural University,Junagadh,4icu.org/reviews/12110.htm
584,Yogi Vemana University,Kadapa,4icu.org/reviews/13115.htm
787,NIILM University,Kaithal,4icu.org/reviews/16069.htm
325,"Jawaharlal Nehru Technological University, Kakinada",Kakinada,4icu.org/reviews/14403.htm
573,Sree Sankaracharya University of Sanskrit,Kalady,4icu.org/reviews/7373.htm
602,"Chitkara University, Himachal Pradesh",Kalujhanda,4icu.org/reviews/17818.htm
607,IEC University,Kalujhanda,4icu.org/reviews/16007.htm
254,University of Kalyani,Kalyani,4icu.org/reviews/7337.htm
723,"Indian Institute of Information Technology, Kalyani",Kalyani,4icu.org/reviews/16010.htm
68,Chhatrapati Shahu Ji Maharaj University,Kalyanpur,4icu.org/reviews/2057.htm
507,Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya,Kanchipuram,4icu.org/reviews/7335.htm
461,Central University of Himachal Pradesh,Kangra,4icu.org/reviews/13247.htm
152,Kannur University,Kannur,4icu.org/reviews/7336.htm
3,Indian Institute of Technology Kanpur,Kanpur,4icu.org/reviews/2036.htm
436,Chandra Shekhar Azad University of Agriculture and Technology,Kanpur,4icu.org/reviews/7309.htm
492,Rama University,Kanpur,4icu.org/reviews/16089.htm
550,Harcourt Butler Technical University,Kanpur,4icu.org/reviews/17791.htm
640,Siddharth University,Kapilvastu,4icu.org/reviews/17790.htm
148,Punjab Technical University,Kapurthala,4icu.org/reviews/7357.htm
552,Krishna Institute of Medical Sciences,Karad,4icu.org/reviews/15681.htm
423,"National Institute of Technology, Puducherry",Karaikal,4icu.org/reviews/15647.htm
105,Alagappa University,Karaikudi,4icu.org/reviews/1979.htm
357,Satavahana University,Karimnagar,4icu.org/reviews/14404.htm
183,National Dairy Research Institute,Karnal ...,4icu.org/reviews/7298.htm
519,Central University of Kerala,Kasaragod,4icu.org/reviews/13162.htm
663,Arni University,Kathgarh,4icu.org/reviews/14349.htm
599,Maharishi Mahesh Yogi Vedic Vishwavidyalaya,Katni ...,4icu.org/reviews/13133.htm
310,Shri Mata Vaishno Devi University,Katra,4icu.org/reviews/7371.htm
657,Bhakta Kavi Narsinh Mehta University,Khadia,4icu.org/reviews/15971.htm
661,Indira Kala Sangeet Vishwavidyalaya,Khairagarh,4icu.org/reviews/7301.htm
694,"Mahatma Gandhi University, Meghalaya",Khanapara,4icu.org/reviews/14358.htm
647,Bhagat Phool Singh Mahila Vishwavidyalaya,Khanpur Kalan,4icu.org/reviews/13123.htm
6,Indian Institute of Technology Kharagpur,Kharagpur,4icu.org/reviews/2037.htm
514,Rayat-Bahra University,Kharar,4icu.org/reviews/16090.htm
49,Cochin University of Science and Technology,Kochi,4icu.org/reviews/7310.htm
445,Kerala University of Fisheries and Ocean Studies,Kochi,4icu.org/reviews/14414.htm
484,The National University of Advanced Legal Studies,Kochi,4icu.org/reviews/13132.htm
483,Mother Teresa Women's University,Kodaikanal,4icu.org/reviews/2075.htm
348,Nagaland University,Kohima,4icu.org/reviews/7346.htm
466,Bodoland University,Kokrajhar,4icu.org/reviews/15659.htm
677,Bengaluru North University,Kolar,4icu.org/reviews/17772.htm
707,Sri Devaraj Urs Academy of Higher Education and Research,Kolar,4icu.org/reviews/15674.htm
168,Shivaji University,Kolhapur,4icu.org/reviews/2109.htm
776,Sanjay Ghodawat University,Kolhapur,4icu.org/reviews/17849.htm
30,Indian Statistical Institute,Kolkata ...,4icu.org/reviews/2040.htm
50,University of Calcutta,Kolkata,4icu.org/reviews/2128.htm
64,"University of Engineering and Management, Kolkata",Kolkata,4icu.org/reviews/17891.htm
67,"Maulana Abul Kalam Azad University of Technology, West Bengal",Kolkata,4icu.org/reviews/7382.htm
70,Jadavpur University,Kolkata,4icu.org/reviews/2048.htm
176,Presidency University,Kolkata,4icu.org/reviews/14426.htm
242,The West Bengal National University of Juridical Sciences,Kolkata,4icu.org/reviews/12166.htm
262,Rabindra Bharati University,Kolkata,4icu.org/reviews/2101.htm
290,West Bengal University of Health Sciences,Kolkata,4icu.org/reviews/12167.htm
410,Aliah University,Kolkata,4icu.org/reviews/13149.htm
485,Techno India University,Kolkata,4icu.org/reviews/17889.htm
611,West Bengal University of Animal and Fishery Sciences,Kolkata,4icu.org/reviews/2149.htm
637,St. Xavier's University,Kolkata,4icu.org/reviews/17888.htm
755,"West Bengal University of Teachers' Training, Education Planning and Administration",Kolkata,4icu.org/reviews/16132.htm
756,"National Institute of Pharmaceutical Education and Research, Kolkata",Kolkata,4icu.org/reviews/13241.htm
846,The Sanskrit College and University,Kolkata,4icu.org/reviews/17796.htm
464,Central University of Odisha,Koraput,4icu.org/reviews/13163.htm
744,P P Savani University,Kosamba,4icu.org/reviews/17806.htm
193,Rajasthan Technical University Kota,Kota,4icu.org/reviews/13141.htm
361,University of Kota,Kota,4icu.org/reviews/12146.htm
79,Mahatma Gandhi University,Kottayam,4icu.org/reviews/2066.htm
687,"Indian Institute of Information Technology, Kottayam",Kottayam,4icu.org/reviews/16011.htm
298,Kalasalingam Academy of Research and Education,Krishnankoil,4icu.org/reviews/15689.htm
632,Dravidian University,Kuppam,4icu.org/reviews/12085.htm
417,Rayalaseema University,Kurnool,4icu.org/reviews/13111.htm
46,Kurukshetra University,Kurukshetra ...,4icu.org/reviews/2059.htm
257,"National Institute of Technology, Kurukshetra",Kurukshetra,4icu.org/reviews/7360.htm
515,Jain Vishva Bharati Institute,Ladnun,4icu.org/reviews/12147.htm
522,Mody University of Science and Technology,Lakshmangarh,4icu.org/reviews/15687.htm
443,Dr. Babasaheb Ambedkar Technological University,Lonere,4icu.org/reviews/12130.htm
360,Pravara Institute of Medical Sciences,Loni,4icu.org/reviews/9681.htm
27,University of Lucknow,Lucknow,4icu.org/reviews/2135.htm
40,Dr. A.P.J. Abdul Kalam Technical University,Lucknow,4icu.org/reviews/12161.htm
145,Babasaheb Bhimrao Ambedkar University,Lucknow,4icu.org/reviews/2010.htm
170,Sanjay Gandhi Post Graduate Institute of Medical Sciences,Lucknow,4icu.org/reviews/2105.htm
245,Dr. Shakuntala Misra National Rehabilitation University,Lucknow,4icu.org/reviews/13144.htm
246,King George's Medical University,Lucknow,4icu.org/reviews/12158.htm
276,Integral University,Lucknow,4icu.org/reviews/12159.htm
295,Dr. Ram Manohar Lohiya National Law University,Lucknow,4icu.org/reviews/13143.htm
562,Babu Banarasi Das University,Lucknow,4icu.org/reviews/14391.htm
596,"Indian Institute of Information Technology, Lucknow",Lucknow,4icu.org/reviews/16012.htm
720,Khwaja Moinuddin Chishti Language University,Lucknow,4icu.org/reviews/16049.htm
730,Era University,Lucknow,4icu.org/reviews/17876.htm
775,Maharishi University,Lucknow,4icu.org/reviews/17878.htm
833,Bhatkhande Music Institute,Lucknow,4icu.org/reviews/13214.htm
142,Punjab Agricultural University,Ludhiana ...,4icu.org/reviews/2099.htm
393,Guru Angad Dev Veterinary and Animal Sciences University,Ludhiana,4icu.org/reviews/13138.htm
551,Krishna University,Machilipatnam,4icu.org/reviews/13109.htm
625,Bhupendra Narayan Mandal University,Madhepura,4icu.org/reviews/12090.htm
88,Madurai Kamaraj University,Madurai,4icu.org/reviews/2063.htm
463,Palamuru University,Mahabubnagar,4icu.org/reviews/13110.htm
383,Central University of Haryana,Mahendragarh,4icu.org/reviews/13158.htm
399,University of Gour Banga,Malda,4icu.org/reviews/13150.htm
116,Indian Institute of Technology Mandi,Mandi,4icu.org/reviews/14968.htm
635,RIMT University,Mandi Gobindgarh ...,4icu.org/reviews/17860.htm
690,Desh Bhagat University,Mandi Gobindgarh,4icu.org/reviews/15986.htm
791,Mandsaur University,Mandsaur,4icu.org/reviews/17839.htm
82,"National Institute of Technology, Karnataka",Mangalore,4icu.org/reviews/7253.htm
252,Mangalore University,Mangalore,4icu.org/reviews/2068.htm
293,NITTE University,Mangalore,4icu.org/reviews/13179.htm
437,Yenepoya University,Mangalore,4icu.org/reviews/15677.htm
764,Srinivas University,Mangalore,4icu.org/reviews/17831.htm
11,Manipal Academy of Higher Education,Manipal ...,4icu.org/reviews/2069.htm
528,U.P. Pt. Deen Dayal Upadhyaya Veterinary Science University and Cattle Research Institute,Mathura,4icu.org/reviews/16120.htm
574,Sanskriti University,Mathura,4icu.org/reviews/17880.htm
717,Nilamber-Pitamber University,Medininagar,4icu.org/reviews/13128.htm
99,Chaudhary Charan Singh University,Meerut,4icu.org/reviews/2004.htm
155,Swami Vivekanand Subharti University,Meerut,4icu.org/reviews/14388.htm
470,Shobhit Institute of Engineering and Technology,Meerut,4icu.org/reviews/15698.htm
585,Sardar Vallabhbhai Patel University of Agriculture and Technology,Meerut,4icu.org/reviews/7284.htm
629,IIMT University,Meerut,4icu.org/reviews/17877.htm
237,Ganpat University,Mehsana,4icu.org/reviews/14337.htm
594,Rabindranath Tagore University,Mendua Village,4icu.org/reviews/17833.htm
289,Vidyasagar University,Midnapore,4icu.org/reviews/2145.htm
26,Chandigarh University,Mohali ...,4icu.org/reviews/15979.htm
253,"Indian Institute of Science Education and Research, Mohali",Mohali,4icu.org/reviews/16019.htm
377,"National Institute of Pharmaceutical Education and Research, S.A.S. Nagar",Mohali,4icu.org/reviews/7350.htm
147,"Indian Institute of Science Education and Research, Kolkata",Mohanpur,4icu.org/reviews/16018.htm
243,Bidhan Chandra Krishi Vishwavidyalaya,Mohanpur,4icu.org/reviews/12165.htm
287,Teerthanker Mahaveer University,Moradabad,4icu.org/reviews/14386.htm
719,IFTM University,Moradabad,4icu.org/reviews/14390.htm
365,"Mahatma Gandhi Central University, Motihari",Motihari,4icu.org/reviews/15652.htm
187,"Maharishi Markandeshwar University, Mullana",Mullana ...,4icu.org/reviews/15669.htm
2,Indian Institute of Technology Bombay,Mumbai,4icu.org/reviews/2033.htm
16,Narsee Monjee Institute of Management and Higher Studies,Mumbai,4icu.org/reviews/10326.htm
22,Tata Institute of Fundamental Research,Mumbai,4icu.org/reviews/13195.htm
23,University of Mumbai,Mumbai,4icu.org/reviews/2138.htm
25,Tata Institute of Social Sciences,Mumbai,4icu.org/reviews/2121.htm
103,Indira Gandhi Institute of Development Research,Mumbai,4icu.org/reviews/7324.htm
224,International Institute for Population Sciences,Mumbai,4icu.org/reviews/2047.htm
244,Institute of Chemical Technology,Mumbai,4icu.org/reviews/13196.htm
422,Central Institute of Fisheries Education,Mumbai,4icu.org/reviews/13187.htm
435,Shreemati Nathibai Damodar Thackersey Women's University,Mumbai,4icu.org/reviews/2110.htm
512,Homi Bhabha National Institute,Mumbai,4icu.org/reviews/13191.htm
642,Maharashtra National Law University Mumbai,Mumbai,4icu.org/reviews/17776.htm
860,"Maharishi Arvind University, Jaipur",Mundiya Purohitan,4icu.org/reviews/17868.htm
314,Deenbandhu Chhotu Ram University of Science and Technology,Murthal,4icu.org/reviews/13124.htm
403,Babasaheb Bhimrao Ambedkar Bihar University,Muzaffarpur,4icu.org/reviews/12091.htm
63,University of Mysore,Mysore ...,4icu.org/reviews/2139.htm
425,JSS Academy of Higher Education and Research,Mysore ...,4icu.org/reviews/13177.htm
834,KSGH Music and Performing Arts University,Mysore,4icu.org/reviews/16045.htm
838,JSS Science and Technology University,Mysore,4icu.org/reviews/17826.htm
306,Dharmsinh Desai University,Nadiad,4icu.org/reviews/7312.htm
844,Mahapurusha Srimanta Sankaradeva Viswavidyalaya,Nagaon,4icu.org/reviews/16055.htm
465,Tamil Nadu Dr. J. Jayalalithaa Fisheries University,Nagapattinam ...,4icu.org/reviews/16114.htm
223,Visvesvaraya National Institute of Technology,Nagpur,4icu.org/reviews/2148.htm
433,Rashtrasant Tukadoji Maharaj Nagpur University,Nagpur,4icu.org/reviews/2078.htm
544,Maharashtra Animal and Fishery Sciences University,Nagpur,4icu.org/reviews/12133.htm
646,"Maharashtra National Law University, Nagpur",Nagpur,4icu.org/reviews/17778.htm
696,Datta Meghe Institute of Medical Sciences,Nagpur,4icu.org/reviews/13188.htm
842,Kavi Kulguru Kalidas Sanskrit Vishwavidyalaya,Nagpur,4icu.org/reviews/16046.htm
395,Kumaun University,Nainital,4icu.org/reviews/12163.htm
821,Kumar Bhaskar Varma Sanskrit and Ancient Studies University,Nalbari,4icu.org/reviews/15661.htm
575,"Mahatma Gandhi University, Nalgonda",Nalgonda,4icu.org/reviews/13108.htm
354,Arunachal University of Studies,Namsai,4icu.org/reviews/15963.htm
194,Swami Ramanand Teerth Marathwada University,Nanded,4icu.org/reviews/2117.htm
217,Maharashtra University of Health Sciences,Nashik,4icu.org/reviews/7344.htm
490,Sandip University,Nashik ...,4icu.org/reviews/17758.htm
396,Dr. Y.S. Parmar University of Horticulture and Forestry,Nauni,4icu.org/reviews/2011.htm
185,Padmashree Dr. D.Y. Patil Vidyapith,Navi Mumbai,4icu.org/reviews/7314.htm
590,MGM Institute of Health Sciences,Navi Mumbai,4icu.org/reviews/13193.htm
264,Navsari Agricultural University,Navsari ...,4icu.org/reviews/12111.htm
630,"International Institute of Information Technology, Naya Raipur",Naya Raipur,4icu.org/reviews/17766.htm
209,NIIT University,Neemrana,4icu.org/reviews/17870.htm
767,Raffles University,Neemrana,4icu.org/reviews/14363.htm
579,Vikrama Simhapuri University,Nellore,4icu.org/reviews/13114.htm
1,University of Delhi,New Delhi,4icu.org/reviews/2130.htm
5,Indian Institute of Technology Delhi,New Delhi,4icu.org/reviews/2034.htm
8,Jawaharlal Nehru University,New Delhi,4icu.org/reviews/2053.htm
20,All India Institute of Medical Sciences Delhi,New Delhi,4icu.org/reviews/1981.htm
28,Jamia Millia Islamia,New Delhi,4icu.org/reviews/7296.htm
44,National Institute of Fashion Technology,New Delhi ...,4icu.org/reviews/13238.htm
45,Guru Gobind Singh Indraprastha University,New Delhi,4icu.org/reviews/7330.htm
94,Delhi Technological University,New Delhi,4icu.org/reviews/13153.htm
96,Indian Institute of Foreign Trade,New Delhi,4icu.org/reviews/10324.htm
123,Indraprastha Institute of Information Technology,New Delhi,4icu.org/reviews/13154.htm
139,Jamia Hamdard,New Delhi,4icu.org/reviews/7331.htm
163,Indian Agricultural Research Institute,New Delhi,4icu.org/reviews/7321.htm
169,"National Law University, Delhi",New Delhi,4icu.org/reviews/13155.htm
173,National Institute of Educational Planning and Administration,New Delhi,4icu.org/reviews/13172.htm
192,Ambedkar University Delhi,New Delhi,4icu.org/reviews/13152.htm
251,South Asian University,New Delhi,4icu.org/reviews/14397.htm
266,Rashtriya Sanskrit Sansthan University,New Delhi,4icu.org/reviews/12104.htm
286,"School of Planning and Architecture, Delhi",New Delhi,4icu.org/reviews/10328.htm
303,TERI School of Advanced Studies,New Delhi,4icu.org/reviews/12103.htm
374,Shri Lal Bahadur Shastri Rashtriya Sanskrit Vidyapeetha,New Delhi,4icu.org/reviews/13173.htm
384,"National Institute of Technology, Delhi",New Delhi,4icu.org/reviews/15641.htm
404,The Indian Law Institute,New Delhi,4icu.org/reviews/12105.htm
495,Delhi Pharmaceutical Sciences and Research University,New Delhi,4icu.org/reviews/17767.htm
521,Indira Gandhi Delhi Technical University for Women,New Delhi,4icu.org/reviews/16023.htm
692,Dr K.N. Modi University,Newai,4icu.org/reviews/14365.htm
518,Telangana University,Nizamabad,4icu.org/reviews/13113.htm
14,Amity University,Noida ...,4icu.org/reviews/12299.htm
184,Galgotias University,Noida,4icu.org/reviews/14381.htm
271,Jaypee Institute of Information Technology,Noida,4icu.org/reviews/15697.htm
48,CSK Himachal Pradesh Krishi Vishvavidyalaya,Palampur,4icu.org/reviews/2026.htm
832,Sri Sai University,Palampur,4icu.org/reviews/14352.htm
431,Sardarkrushinagar Dantiwada Agricultural University,Palanpur,4icu.org/reviews/2018.htm
754,MVN University,Palwal,4icu.org/reviews/16067.htm
130,Govind Ballabh Pant University of Agriculture and Technology,Pantnagar,4icu.org/reviews/7316.htm
479,Vasantrao Naik Marathwada Krishi Vidyapeeth,Parbhani ...,4icu.org/reviews/2073.htm
781,Apex Professional University,Pasighat,4icu.org/reviews/17797.htm
249,Hemchandracharya North Gujarat University,Patan,4icu.org/reviews/2089.htm
86,Thapar Institute of Engineering and Technology,Patiala,4icu.org/reviews/2123.htm
197,Punjabi University Patiala,Patiala,4icu.org/reviews/2100.htm
424,Rajiv Gandhi National University of Law,Patiala,4icu.org/reviews/13139.htm
92,Patna University,Patna,4icu.org/reviews/7300.htm
167,All India Institute of Medical Sciences Patna,Patna,4icu.org/reviews/15958.htm
181,Indian Institute of Technology Patna,Patna,4icu.org/reviews/13224.htm
292,"National Institute of Technology, Patna",Patna,4icu.org/reviews/13232.htm
353,Central University of South Bihar,Patna,4icu.org/reviews/13156.htm
412,Indira Gandhi Institute of Medical Sciences,Patna,4icu.org/reviews/16024.htm
487,Chanakya National Law University,Patna,4icu.org/reviews/13116.htm
511,Aryabhatta Knowledge University,Patna,4icu.org/reviews/14406.htm
712,Maulana Mazharul Haque Arabic and Persian University,Patna,4icu.org/reviews/13117.htm
19,Lovely Professional University,Phagwara,4icu.org/reviews/13931.htm
666,GNA University,Phagwara,4icu.org/reviews/15992.htm
17,Birla Institute of Technology and Science,Pilani ...,4icu.org/reviews/1998.htm
752,Shridhar University,Pilani,4icu.org/reviews/14378.htm
543,Madhav University,Pindwara,4icu.org/reviews/16054.htm
770,Himalayan Garhwal University,Pokhara Village,4icu.org/reviews/17881.htm
513,Kerala Veterinary and Animal Sciences University,Pookode,4icu.org/reviews/14415.htm
115,Jawaharlal Institute of Postgraduate Medical Education and Research,Puducherry,4icu.org/reviews/13239.htm
126,Pondicherry University,Puducherry ...,4icu.org/reviews/2098.htm
568,Sri Balaji Vidyapeeth,Puducherry,4icu.org/reviews/15703.htm
664,Islamic University of Science and Technology,Pulwama,4icu.org/reviews/13126.htm
564,Uttar Banga Krishi Viswavidyalaya,Pundibari,4icu.org/reviews/12168.htm
9,Savitribai Phule Pune University,Pune,4icu.org/reviews/2141.htm
97,"Indian Institute of Science Education and Research, Pune",Pune,4icu.org/reviews/16022.htm
117,Symbiosis International University,Pune,4icu.org/reviews/7369.htm
178,Bharati Vidyapeeth Deemed University,Pune ...,4icu.org/reviews/1996.htm
188,Dr. Vishwanath Karad MIT World Peace University,Pune,4icu.org/reviews/17846.htm
201,Flame University,Pune,4icu.org/reviews/17847.htm
320,Gokhale Institute of Politics and Economics,Pune,4icu.org/reviews/13190.htm
342,Dr. D.Y. Patil Vidyapeeth,Pune,4icu.org/reviews/15680.htm
420,MIT Art Design and Technology University,Pune,4icu.org/reviews/17848.htm
505,Tilak Maharashtra Vidyapeeth,Pune,4icu.org/reviews/15682.htm
538,Ajeenkya D.Y. Patil University,Pune,4icu.org/reviews/17845.htm
567,Vishwakarma University,Pune,4icu.org/reviews/17851.htm
616,Deccan College Post-Graduate and Research Institute,Pune,4icu.org/reviews/13189.htm
722,"Indian Institute of Information Technology, Pune",Pune,4icu.org/reviews/18871.htm
852,Spicer Adventist University,Pune,4icu.org/reviews/17850.htm
58,"Chitkara University, Punjab",Punjab,4icu.org/reviews/14345.htm
774,Shri Jagannath Sanskrit Vishvavidyalaya,Puri,4icu.org/reviews/7302.htm
561,Sidho Kanho Birsha University,Purulia ...,4icu.org/reviews/14427.htm
778,Sri Guru Ram Das University of Health Sciences,Qila Jiwan Singh,4icu.org/reviews/17862.htm
714,"National Institute of Pharmaceutical Education and Research, Rae Bareli",Rae Bareli,4icu.org/reviews/13245.htm
502,Rajiv Gandhi Institute of Petroleum Technology,Raebareli,4icu.org/reviews/15650.htm
812,Rajiv Gandhi National Aviation University,Raebareli,4icu.org/reviews/17764.htm
651,Jaypee University of Engineering and Technology,Raghogarh,4icu.org/reviews/14356.htm
442,Mahatma Phule Krishi Vidyapeeth,Rahuri,4icu.org/reviews/2067.htm
704,"University of Agricultural Sciences, Raichur",Raichur,4icu.org/reviews/16123.htm
659,Raiganj University,Raiganj,4icu.org/reviews/17795.htm
706,O.P. Jindal University,Raigarh,4icu.org/reviews/17800.htm
133,All India Institute of Medical Sciences Raipur,Raipur,4icu.org/reviews/15959.htm
165,ITM University Raipur,Raipur,4icu.org/reviews/16031.htm
206,"National Institute of Technology, Raipur",Raipur,4icu.org/reviews/13233.htm
335,Pandit Ravishankar Shukla University,Raipur,4icu.org/reviews/2095.htm
421,Hidayatullah National Law University,Raipur,4icu.org/reviews/12101.htm
520,Indira Gandhi Krishi Vishwavidyalaya,Raipur,4icu.org/reviews/7323.htm
523,Kalinga University,Raipur,4icu.org/reviews/16041.htm
633,Ayush and Health Sciences University of Chhattisgarh,Raipur,4icu.org/reviews/14407.htm
700,Kushabhau Thakre Patrakarita Avam Jansanchar University,Raipur,4icu.org/reviews/12102.htm
740,Chhattisgarh Kamdhenu Vishwavidyalaya,Raipur,4icu.org/reviews/15981.htm
434,Adikavi Nannaya University,Rajahmundry,4icu.org/reviews/13107.htm
296,Nalanda University,Rajgir,4icu.org/reviews/15653.htm
151,Saurashtra University,Rajkot,4icu.org/reviews/2107.htm
220,Marwadi University,Rajkot,4icu.org/reviews/17630.htm
620,RK University,Rajkot,4icu.org/reviews/16092.htm
676,Atmiya University,Rajkot,4icu.org/reviews/18737.htm
42,Baba Ghulam Shah Badhshah University,Rajouri,4icu.org/reviews/12117.htm
814,Indrashil University,Rajpur,4icu.org/reviews/17803.htm
793,Mohammad Ali Jauhar University,Rampur,4icu.org/reviews/14385.htm
69,Birla Institute of Technology,Ranchi ...,4icu.org/reviews/1999.htm
225,National University of Study and Research in Law,Ranchi,4icu.org/reviews/14411.htm
343,Central University of Jharkhand,Ranchi,4icu.org/reviews/13159.htm
406,Ranchi University,Ranchi,4icu.org/reviews/12096.htm
548,Birsa Agricultural University,Ranchi,4icu.org/reviews/2000.htm
